padron,valuacion
675755,133603.31
483416,122659.8
675757,105219.37
675758,102435.93
483418,166032.15
675759,146171.16
676136,2181022.8
483422,110325.84
483423,29727.84
483425,296155.95
484366,111703.71
484367,213939.63
484368,172393.03
484373,179298.78
484377,167733.91
484378,183365.75
484380,105198.17
180219,82800.0
384283,298488.47
484346,158834.81
775487,707700.15
484347,176805.12
484348,167091.38
484349,130125.69
484350,172954.17
484352,93851.0
484353,178395.03
777410,33879.26
484355,115200.49
777411,39566.84
484356,182323.82
777412,13662.56
484357,210072.3
777413,61280.67
484358,160547.15
484359,94331.16
777414,13318.36
484361,179631.5
777415,26091.96
777416,55436.38
484363,89482.17
484364,168254.67
484321,180880.34
484323,180504.94
484326,186540.12
484328,182202.1
484329,158851.47
484331,107183.14
484332,150883.24
484333,147579.11
777417,28357.58
777418,31546.37
484336,130938.33
777419,77300.72
484337,109445.04
484338,120070.02
777420,68028.6028
777421,68916.61
777422,18283.83
777423,137955.6867
484344,132911.84
777424,64789.02
777425,33291.32
777427,26859.15
777428,51518.76
777429,52571.31
777431,22377.41
777432,43730.71
484300,120799.34
777433,70428.71
484303,85589.19
777434,21313.63
484304,113530.29
777435,46791.6
777436,32279.92
777437,80018.47
777438,34140.17
484311,121920.54
777439,32824.95
484312,103295.0
484313,122118.64
484314,132057.92
484316,178778.4
484317,97580.72
484319,81408.54
484320,105458.1
675747,41158.73
675750,73755.84
777442,69080.62
777443,23107.61
776736,1903711.22
484290,157040.04
484291,178635.21
777444,82512.71
484292,156659.19
484295,230916.98
777445,30013.22
777446,50307.07
484296,143032.43
777448,25715.86
484279,144953.198
484280,135964.97
777449,99957.92
777450,66416.56
777452,30050.79
484283,138979.97
484285,116523.0
484286,109481.97
484267,145223.25
777453,35724.42
777454,42831.97
777455,72768.59
777456,15444.33
777458,105370.07
484257,101819.87
777459,66407.97
777460,49438.84
484271,131308.84
484274,133281.89
484275,119432.21
484276,157679.13
484278,175321.85
777461,69355.83
777462,46115.24
484259,46288.83
777466,161946.46
484261,109334.86
777467,56655.31
484262,112209.21
777468,28409.82
484265,153488.87
777469,30135.19
484266,141909.27
777470,98976.26
777472,13367.77
777473,33710.91
777474,44125.27
777475,45417.2
777476,70723.84
777479,42491.16
777480,39020.85
777481,13308.44
777482,29913.04
777483,18409.23
777484,29723.05
679976,52068.05
777485,38432.16
777486,30237.61
777487,25537.22
777488,27253.12
777489,39355.22
777490,37236.04
777491,29347.53
777492,34515.99
777493,38322.79
777494,26523.8
777495,27893.08
777496,35267.31
777497,13469.37
777498,90377.81
777499,30149.75
777500,16503.56
777501,28940.91
777502,22893.98
777503,14020.5
777504,32663.34
777505,46518.87
777506,45231.01
777508,35224.29
777509,50153.06
777510,23377.8
777511,20314.98
777512,54299.29
777352,63731.2
777353,128446.86
777354,123224.36
777355,102996.54
777356,49359.18
777357,13519.47
777358,13503.56
675143,98081.47
777359,13503.56
675121,20893.65
675122,79420.71
675123,44460.93
777360,70351.89
777361,49984.05
675125,108662.78
777362,42764.86
675128,48756.29
777365,36779.93
675127,99267.46
675129,40418.582
675131,94849.66
675132,64335.82
675133,73166.33
675134,37057.68
675135,37236.8
675138,60714.04
777364,60585.651
675139,43450.592
777369,24983.95
675140,44287.42
777371,83993.94
777372,79715.22
675141,40265.18
777373,41282.707
777374,73265.81
777375,35107.17
675142,69377.06
777376,100988.71
675736,83729.71
777377,23522.65
777378,83671.46
777379,35255.16
777380,25960.98
777382,39170.9919
675738,239612.19
777383,25565.65
777385,59334.25
675097,26126.75
777386,77801.97
777387,77650.61
777388,13502.55
777389,81541.62
777390,81206.69
777391,45197.23
777392,24189.36
675098,72951.01
675099,62942.39
777393,71709.66
675101,166072.92
675102,76261.41
777395,69880.3
777397,31200.88
777398,13503.56
675103,75783.53
777399,13503.56
675104,75265.4
777400,53673.05
675105,67876.26
777401,33435.52
777402,70996.47
777403,30812.06
675107,105940.44
777513,164420.49
675111,83893.4
777515,91478.72
675113,38723.99
777516,13220.57
675114,135526.53
777518,96530.02
777520,31641.37
675115,53789.83
675116,75902.81
777521,77667.95
777522,35703.12
777523,72202.18
675117,18860.88
777524,24794.66
777526,61621.72
777527,43414.51
675118,104756.87
777528,76540.62
777529,25629.1
675119,103573.37
777530,34322.85
777531,20238.63
777532,80598.78
777534,102838.44
777535,32478.07
777538,13481.39
777539,124385.83
777540,45246.18
777541,13495.88
777542,35630.72
777543,57725.58
777544,65508.46
777545,61314.33
676008,82504.8
676375,110170.0
676009,132915.07
777547,36381.13
676012,23794.85
676011,37253.23
676013,46453.25
676014,43448.07
777548,173258.48
676015,40039.22
676016,70313.99
676017,51925.91
777551,35343.82
777552,21632.02
777553,76463.99
676018,50774.78
777554,36209.3
676019,19261.35
676020,19261.35
777556,29866.44
676378,90970.09
777557,23178.15
777558,23016.24
676022,45643.86
777559,45523.86
676023,41321.12
777560,13428.93
676380,174515.89
676024,54643.85
777561,45390.15
777562,77357.58
676025,58275.8
676381,125926.63
777563,42951.58
777564,46763.59
482481,74738.63
482482,96680.93
482487,106286.23
777235,30076.33
482484,71752.72
777236,33631.41
482485,68606.74
482473,71445.39
482474,203691.75
482476,136628.09
482478,135454.38
482479,79218.2
482480,153948.81
482465,128780.63
777237,26465.63
777238,28557.51
777239,12165.55
777240,12686.04
777241,12155.07
777242,68935.06
777243,12132.57
482467,119869.64
777244,12126.61
777245,12642.31
777246,23712.24
777248,122173.47
777249,1028474.0
482469,130870.77
777250,22528.47
482470,82068.78
777251,88043.06
482471,111416.84
777252,51217.37
777253,39084.46
777254,24787.52
482472,261861.65
777255,28877.85
777256,73080.2
777257,27761.34
777258,25377.71
777259,22158.92
777260,37212.03
777261,23068.19
482449,108201.11
777262,11979.86
482450,75896.47
777263,25895.42
482451,63139.09
777264,46491.55
777265,36548.57
482452,144928.4
777266,26821.11
777267,24513.08
777268,35474.56
777269,52663.22
777270,60227.07
777271,34772.91
777272,11978.36
777273,19922.27
777274,12506.43
777275,41421.93
777276,66333.91
777277,11990.33
777278,54425.13
777279,76090.66
777280,35423.45
777281,52394.54
777282,38120.2
777283,39176.32
777284,36632.08
777285,32600.59
777286,46952.78
777287,38165.53
777288,22111.83
777289,25341.1
777290,19731.69
482453,63783.29
483378,273147.57
483379,226700.51
483381,289582.53
483384,25145.86
483386,25145.86
483387,95151.93
483390,118279.41
483391,203832.34
676330,57540.08
483392,234355.06
483393,24391.49
679885,46374.27
679886,56247.7
679874,92332.18
679875,47551.92
483398,226347.68
483394,75853.18
679876,49332.82
483395,182173.39
483396,150247.42
483397,122376.51
483399,133440.72
679878,173836.91
483400,196271.82
679879,177013.56
483401,64038.12
679881,64605.54
483404,170428.71
483405,25145.86
679882,71770.91
679884,98932.07
676321,46789.12
676323,47461.93
679854,79711.83
679846,69591.02
679848,92740.78
679849,58623.96
679850,144261.6
679851,116040.69
679852,47425.23
679855,119663.91
679856,70848.05
679858,49385.37
679860,94308.37
679861,111814.72
679862,88139.51
679863,62617.24
679864,263209.14
679865,62113.16
679866,71746.12
679867,71439.13
679869,135217.51
679870,205363.57
679872,63435.67
679821,75998.81
679823,145827.4
679825,157839.207
679826,83508.36
679827,76418.34
679829,116425.91
679830,97085.89
679833,90902.41
679835,104434.83
679836,143217.54
679837,117532.57
679838,65584.08
679839,67138.22
679842,71540.63
679844,83045.01
679796,67435.71
679798,102228.45
679799,104960.54
679800,82124.61
679801,76140.03
679802,63089.63
679804,146733.18
679805,125278.81
679806,105352.98
679807,60097.94
679809,84491.2
679810,157909.39
679811,89408.2
679814,74438.13
679815,117682.81
679816,89351.62
679817,70907.21
679818,125640.12
580891,91875.19
581159,152139.6
581158,245315.82
676098,33739.36
676099,200117.58
382476,42404.49
679773,112132.24
679775,142736.95
679778,67651.38
679779,86230.82
679780,189355.2
679781,157676.66
679782,92137.19
679783,92494.71
679784,62953.5
679785,57527.63
679786,124653.58
679787,68729.03
679788,57870.42
679791,80741.31
679792,129470.41
679794,122182.4
679751,64744.98
679752,72417.23
679753,47940.21
679755,56751.66
679757,141467.08
679758,79465.5
679759,89401.05
679760,151929.24
679762,48037.58
679763,72076.88
679764,171137.43
679765,102748.27
679766,128489.69
679767,61480.92
679771,76332.07
679731,126787.31
679732,97564.93
679733,177938.9
679734,116468.38
679735,128391.63
679737,89816.08
679738,416750.21
679739,92034.96
679740,93164.1
679743,106335.83
679744,98997.85
679745,278252.69
679747,94582.19
679750,204244.16
675990,102162.49
675991,59674.98
675993,133923.5
676001,38553.05
676002,35200.38
676003,48499.6
676004,58392.95
676005,94936.79
676007,46532.56
383261,537400.0
777644,30560.09
777645,90214.39
777646,38518.49
775595,43986.831876
777647,29148.41
775596,51255.23
777648,27648.19
775597,13323.93
775598,29210.4
777650,38656.45
775599,62930.95
777651,42145.92
775600,49213.15
777652,25600.44
775601,37086.63
777653,70581.03
775602,48220.05
775603,81156.64
775604,65442.42
775605,26235.94
777654,72216.82
775606,25940.93
777655,70693.04
775607,34741.16
775608,31383.93
777656,34769.23
775101,63856.65
777657,56334.67
777658,35398.03
775102,83962.92
775103,105329.81
777659,33930.29
777660,38585.44
775104,35288.16
775105,54223.72
777661,59303.5
775106,41148.15
777662,38352.23
775107,37227.41
775108,35049.0
777663,44450.21
775109,28540.45
775110,17381.27
775111,71305.98
777664,18726.89
775112,137828.63
775113,35165.84
775114,37604.22
775115,72425.5
775116,36979.21
775117,38892.74
775118,42191.88
775119,88107.4
775120,60992.12
775121,55228.35
775122,49273.1
775581,254269.48
775582,48490.61
777665,26401.88
777667,28958.97
775583,25118.47
777668,30657.8
775584,49375.86
775585,67594.6
775586,28871.06
775587,53377.42
775588,139957.837436
777671,50114.69
775589,29483.11
777672,27881.86
775591,102649.24
775592,29681.74
775593,37257.81
775594,38670.09
777673,49439.4
777675,20198.38
777676,21932.55
775125,30303.69
775126,84590.99
775127,63306.4
775128,18877.76
777678,96685.67
777679,79849.49
775130,30109.73
775131,18990.78
777681,12832.69
775132,48190.42
777682,36355.36
775133,18440.84
775134,12742.24
777683,15572.88
777684,33293.58
775136,25585.0
777685,59519.73
775137,27234.69
777686,37622.91
775138,80199.87
775139,35738.58
777687,33041.67
775140,42475.54
777688,12839.02
775141,53620.83
775142,103857.39
775144,98831.51
775143,131610.8
777689,21952.68
777690,20978.35
775553,94828.53
777691,41036.51
775554,38205.97
777692,31711.22
775555,70256.11
777693,12839.02
775556,38740.51
775557,46147.53
777694,38506.55
775558,43623.67
777695,35417.88
775559,38528.35
777696,151585.12
775560,98871.13
777697,35329.0
775561,16872.65
777699,37118.54
775562,25399.99
775563,28418.06
775564,49010.64
775565,23878.06
775145,12654.64
775146,20856.98
775147,60172.77
775148,33691.85
775149,37211.81
775150,16621.76
775151,35234.91
775153,37164.93
775155,39626.29
775154,47817.87
775156,51810.16
775157,32734.66
775158,39359.14
775160,43903.05
775161,33907.34
775162,34213.57
775163,13312.11
775164,31289.98
775165,19944.0
775166,13375.19
483361,264130.97
775567,104031.71
775568,86083.62
483362,164538.53
775570,53558.067
483363,404832.84
775571,71574.43
775572,29668.49
483364,152968.51
775573,60334.88
775574,63179.25
775575,32601.33
775576,37898.87
775577,78229.08
483367,118788.97
775578,25876.1
775579,132983.41
483368,103075.11
775580,81876.43
678689,239627.56
483373,39017.99
483375,250583.09
775167,49392.25
775168,36011.99
775169,31460.24
775170,78628.34
483377,39017.99
775172,54319.71
775171,38775.64
775173,45155.27
775174,52080.93
483330,299761.11
775175,38778.66
775176,41680.88
775177,77561.47
483333,89394.77
775178,71927.4
775179,70480.74
483334,187090.26
483335,179888.76
775181,39157.45
775182,115336.37
483337,255084.26
775184,34460.04
775185,38804.6
483339,172927.79
775186,56714.88
775187,34625.03
483341,91782.22
775188,48568.76
775524,142984.38
483279,57930.54
775525,104667.16
775526,61324.55
775527,67210.49
483280,143955.63
775528,84395.62
775529,37034.13
483281,70401.83
483282,77724.12
483283,81819.91
483284,168436.98
483285,73062.25
483286,25145.86
483287,25145.86
775530,84225.15
483289,25145.86
483290,143394.48
775531,45327.58
483291,163010.59
483294,27707.26
775532,63878.21
775533,62314.68
775534,38999.98
775535,19949.26
775536,46725.78
775537,36570.89
483300,202709.15
775189,18055.39
483304,180970.72
775190,33780.39
775191,31200.13
775192,25015.65
775193,38184.94
483307,152045.13
775194,42033.46
483308,178016.02
775195,46807.22
483309,33527.79
775196,37483.23
483310,33527.79
775197,38401.86
775198,34787.29
483311,33527.79
775199,106032.94
483313,83616.67
775201,48526.49
775203,20721.01
775204,21751.05
775205,33783.19
775206,32638.226
775207,45096.95
775208,18009.26
775209,33162.9
775210,62754.72
483268,32987.36
483269,148971.37
383225,59805.2
383253,57426.14
383252,85282.58
483271,22824.16
483272,66752.89
383239,68305.91
383240,78204.65
483276,33527.79
383238,51473.43
483277,190484.56
383242,78204.65
483256,38449.97
383244,51473.43
383245,51473.43
483260,30673.08
483261,137789.9
483262,117725.35
383247,51473.43
483263,182397.54
383249,64300.55
383250,51473.43
383251,51473.43
775422,29790.56
777590,18194.95
777591,26372.85
777593,98712.02
777594,104657.49
777595,36667.94
777596,57914.17
777597,35397.6
777598,39497.99
777599,33056.76
777601,79149.227
777603,46322.83
777604,47967.47
777605,61506.29
777611,14866.14
777612,20628.12
777613,35820.68575
777614,44431.65
777615,34397.87
777616,25749.96
777617,38616.81
777618,40249.71
777620,23882.39
777621,57367.17
777622,35390.38
777623,18869.26
777624,24262.16
777625,19902.38
777626,72126.58
777627,37959.34
777628,40823.24
777629,80731.23
777630,45530.15
777631,18402.69
777632,35082.97
777633,21383.61
777634,24728.65
777635,41880.52
777636,29967.81
777637,38121.93
777638,24815.79
777639,40609.84
777640,86027.68
777641,42986.88
777642,29406.38
777643,34452.03
678300,155587.23
775423,94684.74
775425,39412.19
775426,37530.37
775427,40339.29
775428,31631.56
775429,83152.67
775430,41353.42
775431,29566.9
775432,73510.97
778139,17424813.23
775433,70996.55
776600,36500.0
775434,44204.1
775435,35033.02
775436,32072.84
775439,38886.29
775438,30443.59
775437,20581.98
777822,50522.21
775440,50668.28
775441,75013.43
775442,34630.33
775443,56026.62
515904,17971.83
515905,35943.71
515906,106571.34
515907,10356.07
515908,27017.37
515909,25386.28
515910,59267.55
515911,52772.04
515912,26785.89
515913,10356.07
515914,25386.28
515915,75671.5
515917,10356.07
515918,29109.71
515919,65822.38
515921,47943.24
515922,32345.98
515923,10356.07
515924,25386.28
515925,27051.27
515926,68261.43
515927,20562.95
515928,35843.42
515929,74910.11
515930,112827.36
515931,25386.28
515932,60338.68
515933,19515.25
515876,54252.83
515878,31319.27
515880,42189.22
515881,45110.42
515882,25350.43
515883,92989.89
515884,43256.49
515885,97154.56
515887,42453.66
515888,31453.74
515889,37548.27
515891,53627.32
515892,36506.31
515893,43248.18
515894,35697.38
515895,10356.07
515897,71534.88
515898,25350.43
515899,85494.71
515900,34278.83
515902,73801.7
515903,25350.43
775497,58481.86
775498,50248.38
775499,42753.58
775500,27120.28
775502,26484.99
775501,26272.42
775503,26348.21
775504,64912.26
775505,47357.07
775506,27717.78
775507,109638.98
775508,82710.46
775510,35402.44
775517,38257.21
775518,63428.2
775519,68163.55
775520,40674.58
775512,71640.88
775513,16136.73
775514,35453.46
775515,20564.52
775211,35079.0
775212,30415.63
775213,142675.06
775214,36018.02
775215,27196.86
775216,34969.64
775218,36577.08
775219,29752.96
775220,50285.42
775223,110956.91
679550,314860.25
775224,30148.58
775225,38076.34
775226,32194.05
775227,87987.78
775228,81409.83
775230,24082.73
775231,45356.98
775232,51173.78
875468,267265.91
875477,257664.17
515848,25386.28
515851,38442.91
515853,80157.0
515854,74272.51
515856,89272.94
515857,91081.27
515858,42066.4
776453,60834.472
776454,100717.35
776455,142833.48
515865,39829.1
776456,79968.08
515866,46283.43
515860,62062.95
776458,62435.9
515859,51839.63
776459,96985.07
515855,72150.38
776460,96821.99
515846,30515.41
515847,119346.75
776462,100702.74
515862,53645.66
776463,63099.79
515863,39409.12
